sentence_id	e1	e2	article_link	pmc_id	doi	pdf_sha	pubmed_id	msft_id	e1_first_index	e1_last_index	e2_first_index	e2_last_index	sentence_text
7498	guard	assistant							1	1	4	4	The guard helped the assistant and told him to be careful next time .
7500	designer	CEO							1	1	4	4	The designer hated the CEO and ignored her .
7504	lawyer	baker							1	1	4	4	The lawyer accused the baker of negligence and then sued him .
7550	sheriff	editor							1	1	4	4	The sheriff asked the editor to withdraw the story because he always wrote too many details .
7562	farmer	assistant							1	1	4	4	The farmer hired an assistant and told him to come to work twice a week .
7566	nurse	carpenter							1	1	4	4	The nurse examined the carpenter and sent her to the hospital .
7568	manager	accountant							1	1	4	4	The manager asked the accountant for help and then wrote him a recommendation .
7572	sheriff	auditor							1	1	4	4	The sheriff told the auditor to leave right now as she is investigating the house .
7574	janitor	teacher							1	1	4	4	The janitor befriended the teacher and told her about staff gossip .
7586	farmer	accountant							1	1	4	4	The farmer needed the accountant for crop tabulation and asked him for help .
7588	lawyer	designer							1	1	4	4	The lawyer told the designer she received a lawsuit .
7592	supervisor	counselor							1	1	4	4	The supervisor called the counselor because he had some questions about the law .
7602	guard	designer							1	1	4	4	The guard complimented the designer for meeting his expectations .
7610	clerk	physician							1	1	4	4	The clerk visited the physician because he is an expert on the disease .
7612	electrician	homeowner							1	1	4	4	The electrician warned the homeowner that he might need an extra day to finish rewiring the house .
7614	mechanic	designer							1	1	4	4	The mechanic recognized the designer and then greeted him .
7622	designer	laborer							1	1	4	4	The designer noticed the laborer and greeted her enthusiastically .
7624	assistant	carpenter							1	1	4	4	The assistant helped the carpenter and learned from him .
7630	janitor	baker							1	1	6	6	The janitor does not like the baker because she needs to help clean the messy machine every day .
7640	nurse	driver							1	1	4	4	The nurse noticed the driver limping and examined her .
7644	CEO	accountant							1	1	4	4	The CEO bought the accountant a car because she needed one .
7650	sheriff	secretary							1	1	4	4	The sheriff asked the secretary to close the window because he was cold .
7674	manager	counselor							1	1	4	4	The manager meets the counselor every week because he knows more about the law .
7678	analyst	counselor							6	6	9	9	Being exhausted from work , the analyst called the counselor and ranted to him .
7680	lawyer	auditor							1	1	4	4	The lawyer talked the auditor and told him to provide documentation .
7688	secretary	driver							1	1	4	4	The secretary contacted the driver and asked him for a ride home .
7692	manager	housekeeper							1	1	4	4	The manager promoted the housekeeper because she appreciated the dedication .
7702	guard	librarian							1	1	4	4	The guard asked the librarian to leave because it was late and she looked really tired .
7704	CEO	teacher							1	1	4	4	The CEO called the teacher to talk about his son ' s performance .
7708	carpenter	tailor							1	1	4	4	The carpenter stopped the tailor from entering the workspace and talked to him .
7710	lawyer	assistant							1	1	4	4	The lawyer contacted the assistant and asked her to book a new appointment .
7718	nurse	farmer							1	1	4	4	The nurse examined the farmer for injuries because he was caring .
7724	janitor	accountant							1	1	4	4	The janitor met the accountant and wished her well .
7726	sheriff	receptionist							1	1	4	4	The sheriff helped the receptionist and she was very grateful for that .
7728	lawyer	writer							1	1	4	4	The lawyer represented the writer because she was a big fan .
7732	mechanic	model							1	1	5	5	The mechanic followed carefully the model proposed by the designer because she wants to meet expectations .
7736	carpenter	housekeeper							1	1	4	4	The carpenter stopped the housekeeper and helped her .
7742	supervisor	editor							2	2	5	5	When the supervisor splashed the editor , she fought back .
7746	lawyer	designer							1	1	4	4	The lawyer told the designer he received a lawsuit .
7752	guard	editor							1	1	4	4	The guard saved the editor from the criminals because she needed help .
