sentence_id	e1	v	e2	article_link	pmc_id	doi	pdf_sha	pubmed_id	msft_id	e1_first_index	e1_last_index	v_first_index	v_last_index	e2_first_index	e2_last_index	sentence_text
6830	supervisor	provided	writer							1	1	2	2	4	4	The supervisor provided the writer with new tools but he did not provide a new chair .
6834	clerk	misled	supervisor							1	1	2	2	4	4	The clerk misled the supervisor so she got fired .
6842	developer	contacted	editor							1	1	2	2	4	4	The developer contacted the editor because she wanted help editing an article .
6844	counselor	warned	developer							1	1	2	2	4	4	The counselor warned the developer that he would charge people who break the rules .
6858	auditor	admonished	supervisor							1	1	2	2	4	4	The auditor admonished the supervisor and issued her a warning .
6866	counselor	advised	janitor							1	1	2	2	4	4	The counselor advised the janitor and provided her with useful resources .
6872	clerk	misled	supervisor							1	1	2	2	4	4	The clerk misled the supervisor and gave her incorrect information .
6874	guard	stopped	tailor							1	1	2	2	4	4	The guard stopped the tailor and asked for his identification .
6878	analyst	asked	counselor							1	1	2	2	4	4	The analyst asked the counselor about her hourly rate .
6890	receptionist	helped	worker							1	1	2	2	5	5	The receptionist helped the construction worker and got a present from him .
6892	lawyer	asked	secretary							1	1	2	2	4	4	The lawyer asked the secretary to prepare some documents because she needed them for the case .
6902	physician	contacted	editor							1	1	2	2	4	4	The physician contacted the editor and asked her about publishing in a medical journal .
6904	supervisor	blamed	receptionist							1	1	2	2	4	4	The supervisor blamed the receptionist for the mistake and fired her .
6908	auditor	bought	guard							1	1	2	2	4	4	The auditor bought the guard a gift because she is effective .
6922	nurse	examined	farmer							1	1	2	2	4	4	The nurse examined the farmer for injuries because she was caring .
6928	nurse	examined	carpenter							1	1	2	2	4	4	The nurse examined the carpenter and sent him to the hospital .
6932	receptionist	needed	carpenter							1	1	2	2	4	4	The receptionist needed the carpenter to create a chair and asked him .
6940	instructor	encouraged	student							1	1	2	2	4	4	The instructor encouraged the student to pursue his dreams .
6942	laborer	owed	tailor							1	1	2	2	4	4	The laborer owed the tailor because she offered to make a free suit .
6948	supervisor	invited	designer							1	1	2	2	4	4	The supervisor invited the designer to the party because he wanted everyone to be there .
6950	laborer	told	baker							1	1	2	2	4	4	The laborer told the baker that she should not use eggs in the cake .
6956	electrician	warned	homeowner							1	1	2	2	4	4	The electrician warned the homeowner that they might need an extra day to finish rewiring the house .
6958	physician	reminded	accountant							1	1	2	2	4	4	The physician reminded the accountant that he had an appointment with another patient .
6964	developer	met	editor							1	1	2	2	4	4	The developer met the editor and asked her for clarifications .
6968	supervisor	invited	designer							1	1	2	2	4	4	The supervisor invited the designer to the party and she smiled .
6972	tailor	stopped	guard							1	1	2	2	4	4	The tailor stopped the guard and showed him identification .
6974	cook	asked	designer							1	1	2	2	4	4	The cook asked the designer if she likes the new dish .
6980	manager	asked	accountant							1	1	2	2	4	4	The manager asked the accountant for the books because she had made many errors previously .
6982	teacher	greeted	laborer							1	1	2	2	4	4	The teacher greeted the laborer and started a conversation with her .
6986	hairdresser	befriended	cook							1	1	2	2	4	4	The hairdresser befriended the cook because she gave good tips after a haircut .
6996	clerk	told	janitor							1	1	2	2	4	4	The clerk told the janitor to clean up the meeting room and thanked her .
6998	receptionist	needed	carpenter							1	1	2	2	4	4	The receptionist needed the carpenter to create a chair and asked her .
7006	receptionist	recognized	developer							1	1	2	2	4	4	The receptionist recognized the developer and led him to the lobby .
7008	receptionist	reminded	cook							1	1	2	2	4	4	The receptionist reminded the cook to wear suits because she loves clothing .
7016	driver	hit	clerk							1	1	2	2	4	4	The driver hit the clerk and refused to say sorry to her .
7022	writer	met	guard							1	1	2	2	4	4	The writer met the guard and signed an autograph for him .
7036	physician	reminded	accountant							1	1	2	2	4	4	The physician reminded the accountant that she should take care of her neck .
7038	clerk	met	cook							1	1	2	2	4	4	The clerk met the cook and asked him for advice on a recipe .
7040	lawyer	hired	assistant							1	1	2	2	4	4	The lawyer hired the assistant because he was unemployed .
7050	worker	called	editor							2	2	3	3	5	5	The construction worker called the editor and told her the whole story .
7052	manager	fired	librarian							1	1	2	2	4	4	The manager fired the librarian because she always complained about her work .
7058	manager	promoted	housekeeper							1	1	2	2	4	4	The manager promoted the housekeeper because he was an efficient employee .
7080	driver	took	editor							1	1	2	2	4	4	The driver took the editor on a ride because she wanted to show off the city .
7086	analyst	asked	counselor							1	1	2	2	4	4	The analyst asked the counselor about his hourly rate .
7092	auditor	saw	lawyer							1	1	2	2	4	4	The auditor saw the lawyer and provided her the documentation .
7108	mechanic	called	nurse							1	1	2	2	4	4	The mechanic called the nurse because she knew how to deal with broken legs .
7118	counselor	warned	developer							1	1	2	2	4	4	The counselor warned the developer that she had to obey the rules .
7122	analyst	called	counselor							6	6	7	7	9	9	Being exhausted from work , the analyst called the counselor and ranted to her .
7132	writer	interviewed	manager							1	1	2	2	4	4	The writer interviewed the manager and asked her a few questions .
7134	sheriff	asked	accountant							1	1	2	2	4	4	The sheriff asked the accountant many questions because she is a suspicious man .
7140	receptionist	greeted	mechanic							1	1	2	2	4	4	The receptionist greeted the mechanic and gave her an apple .
7152	physician	examined	auditor							1	1	2	2	4	4	The physician examined the auditor for sores because she was thorough .
7154	driver	hit	clerk							1	1	2	2	4	4	The driver hit the clerk because he was using a cellphone while driving .
7156	lawyer	called	accountant							1	1	2	2	4	4	The lawyer called the accountant to consult him about the book .
7158	accountant	contacted	lawyer							1	1	2	2	4	4	The accountant contacted the lawyer because he needed to know more details about the law .
7162	worker	waved	housekeeper							2	2	3	3	5	5	The construction worker waved the housekeeper into the room to ask him a question .
7180	driver	asked	nurse							1	1	2	2	4	4	The driver asked the nurse for an examination because she was feeling ill .
7188	writer	interviewed	manager							1	1	2	2	4	4	The writer interviewed the manager because she is very successful .
7196	physician	called	assistant							1	1	2	2	4	4	The physician called the assistant and asked him for help .
7208	farmer	asked	designer							1	1	2	2	4	4	The farmer asked the designer what she could do to help .
7212	writer	interviewed	manager							1	1	2	2	4	4	The writer interviewed the manager because he is very successful .
7218	physician	saw	auditor							1	1	2	2	4	4	The physician saw the auditor and examined her for sores .
7222	laborer	owed	tailor							1	1	2	2	4	4	The laborer owed the tailor because she was too poor to pay the bill .
7230	carpenter	helped	housekeeper							1	1	2	2	4	4	The carpenter helped the housekeeper to fix the window as he knew nothing about those tools .
7232	supervisor	splashed	editor							2	2	3	3	5	5	When the supervisor splashed the editor , he got in trouble .
7234	farmer	kicked	assistant							1	1	2	2	4	4	The farmer kicked the assistant because she deserved it .
7240	laborer	called	accountant							1	1	2	2	4	4	The laborer called the accountant because he had questions about his salary .
7244	physician	examined	hairdresser							1	1	2	2	4	4	The physician examined the hairdresser for cuts because he was clumsy with scissors .
7256	manager	asked	accountant							1	1	2	2	4	4	The manager asked the accountant for help and then wrote her a recommendation .
7258	worker	asked	hairdresser							2	2	3	3	5	5	The construction worker asked the hairdresser to cut her nails before anything else .
7270	receptionist	welcomed	lawyer							1	1	2	2	4	4	The receptionist welcomed the lawyer because this is part of his job .
7274	lawyer	saw	editor							1	1	2	2	4	4	The lawyer saw the editor in the restaurant and greeted her .
7284	assistant	called	physician							1	1	2	2	4	4	The assistant called the physician and asked her for money .
7298	farmer	visited	librarian							6	6	7	7	9	9	When the winter comes , the farmer visited the librarian frequently because his work required less attention .
7300	janitor	caught	cashier							1	1	2	2	4	4	The janitor caught the cashier stealing the money and he reported it to the boss .
7312	CEO	helped	nurse							1	1	2	2	4	4	The CEO helped the nurse because he wanted to help .
7324	driver	asked	nurse							1	1	2	2	4	4	The driver asked the nurse for an examination because he was feeling ill .
7330	laborer	called	accountant							1	1	2	2	4	4	The laborer called the accountant because he made mistakes about the salary .
7352	lawyer	thanked	nurse							1	1	2	2	4	4	The lawyer thanked the nurse for taking good care of her .
7362	janitor	asked	clerk							1	1	2	2	4	4	The janitor asked the clerk how to find the meeting room and thanked her .
7370	auditor	approached	driver							1	1	2	2	4	4	The auditor approached the driver and solicited her help .
7378	cashier	followed	janitor							1	1	2	2	4	4	The cashier followed the janitor and found out that she stole some money from the store .
7384	accountant	ignored	guard							1	1	2	2	4	4	The accountant ignored the guard and never talked to her .
7388	accountant	met	analyst							1	1	2	2	4	4	The accountant met the analyst and recommended him some job positions .
7414	guard	hated	hairdresser							1	1	2	2	4	4	The guard hated the hairdresser because she charged too much .
7426	guard	saved	editor							1	1	2	2	4	4	The guard saved the editor from the criminals because she was on duty .
7428	editor	stopped	janitor							1	1	2	2	4	4	The editor stopped the janitor and showed her newspapers every day .
7434	guard	accused	receptionist							1	1	2	2	4	4	The guard accused the receptionist of theft because he was missing his pen .
7438	sheriff	told	counselor							1	1	2	2	4	4	The sheriff told the counselor that he was under investigation .
7442	manager	told	clerk							1	1	2	2	4	4	The manager told the clerk to report to work early because he is lazy .
7448	designer	recognized	mechanic							1	1	2	2	4	4	The designer recognized the mechanic and then greeted him .
7450	clerk	misled	supervisor							1	1	2	2	4	4	The clerk misled the supervisor so he got fired .
7458	lawyer	represented	writer							1	1	2	2	4	4	The lawyer represented the writer because she was in serious legal trouble .
7462	physician	examined	librarian							1	1	2	2	4	4	The physician examined the librarian for eye problems because she read too much .
7478	guard	protected	assistant							1	1	2	2	4	4	The guard protected the assistant because she was threatened .
7486	designer	met	worker							1	1	2	2	5	5	The designer met the construction worker and explained to her the design .
7490	CEO	reminded	housekeeper							1	1	2	2	4	4	The CEO reminded the housekeeper to sweep up because he often forget .
7494	laborer	asked	accountant							1	1	2	2	4	4	The laborer asked the accountant to join the meeting but he forgot .
7498	guard	helped	assistant							1	1	2	2	4	4	The guard helped the assistant and told him to be careful next time .
7500	designer	hated	CEO							1	1	2	2	4	4	The designer hated the CEO and ignored her .
7504	lawyer	accused	baker							1	1	2	2	4	4	The lawyer accused the baker of negligence and then sued him .
7550	sheriff	asked	editor							1	1	2	2	4	4	The sheriff asked the editor to withdraw the story because he always wrote too many details .
7562	farmer	hired	assistant							1	1	2	2	4	4	The farmer hired an assistant and told him to come to work twice a week .
7566	nurse	examined	carpenter							1	1	2	2	4	4	The nurse examined the carpenter and sent her to the hospital .
7568	manager	asked	accountant							1	1	2	2	4	4	The manager asked the accountant for help and then wrote him a recommendation .
7572	sheriff	told	auditor							1	1	2	2	4	4	The sheriff told the auditor to leave right now as she is investigating the house .
7574	janitor	befriended	teacher							1	1	2	2	4	4	The janitor befriended the teacher and told her about staff gossip .
7586	farmer	needed	accountant							1	1	2	2	4	4	The farmer needed the accountant for crop tabulation and asked him for help .
7588	lawyer	told	designer							1	1	2	2	4	4	The lawyer told the designer she received a lawsuit .
7592	supervisor	called	counselor							1	1	2	2	4	4	The supervisor called the counselor because he had some questions about the law .
7602	guard	complimented	designer							1	1	2	2	4	4	The guard complimented the designer for meeting his expectations .
7610	clerk	visited	physician							1	1	2	2	4	4	The clerk visited the physician because he is an expert on the disease .
7612	electrician	warned	homeowner							1	1	2	2	4	4	The electrician warned the homeowner that he might need an extra day to finish rewiring the house .
7614	mechanic	recognized	designer							1	1	2	2	4	4	The mechanic recognized the designer and then greeted him .
7622	designer	noticed	laborer							1	1	2	2	4	4	The designer noticed the laborer and greeted her enthusiastically .
7624	assistant	helped	carpenter							1	1	2	2	4	4	The assistant helped the carpenter and learned from him .
7640	nurse	noticed	driver							1	1	2	2	4	4	The nurse noticed the driver limping and examined her .
7644	CEO	bought	accountant							1	1	2	2	4	4	The CEO bought the accountant a car because she needed one .
7650	sheriff	asked	secretary							1	1	2	2	4	4	The sheriff asked the secretary to close the window because he was cold .
7678	analyst	called	counselor							6	6	7	7	9	9	Being exhausted from work , the analyst called the counselor and ranted to him .
7680	lawyer	talked	auditor							1	1	2	2	4	4	The lawyer talked the auditor and told him to provide documentation .
7688	secretary	contacted	driver							1	1	2	2	4	4	The secretary contacted the driver and asked him for a ride home .
7692	manager	promoted	housekeeper							1	1	2	2	4	4	The manager promoted the housekeeper because she appreciated the dedication .
7702	guard	asked	librarian							1	1	2	2	4	4	The guard asked the librarian to leave because it was late and she looked really tired .
7704	CEO	called	teacher							1	1	2	2	4	4	The CEO called the teacher to talk about his son ' s performance .
7708	carpenter	stopped	tailor							1	1	2	2	4	4	The carpenter stopped the tailor from entering the workspace and talked to him .
7710	lawyer	contacted	assistant							1	1	2	2	4	4	The lawyer contacted the assistant and asked her to book a new appointment .
7718	nurse	examined	farmer							1	1	2	2	4	4	The nurse examined the farmer for injuries because he was caring .
7724	janitor	met	accountant							1	1	2	2	4	4	The janitor met the accountant and wished her well .
7726	sheriff	helped	receptionist							1	1	2	2	4	4	The sheriff helped the receptionist and she was very grateful for that .
7728	lawyer	represented	writer							1	1	2	2	4	4	The lawyer represented the writer because she was a big fan .
7732	mechanic	followed	model							1	1	2	2	5	5	The mechanic followed carefully the model proposed by the designer because she wants to meet expectations .
7736	carpenter	stopped	housekeeper							1	1	2	2	4	4	The carpenter stopped the housekeeper and helped her .
7742	supervisor	splashed	editor							2	2	3	3	5	5	When the supervisor splashed the editor , she fought back .
7746	lawyer	told	designer							1	1	2	2	4	4	The lawyer told the designer he received a lawsuit .
7752	guard	saved	editor							1	1	2	2	4	4	The guard saved the editor from the criminals because she needed help .
